,f_freedom,PPSA5,mol_num_cycles,nFRing,nF,identificator,mol_weight,dipole_moment,nHRing,nO,PBF,nC,nARing,cis/trans,PNSA5,FPSA3,mol_volume,RPCS,GeomShapeIndex,WPSA5,TASA,f_to_fg,avg_atoms_in_cycle,nFHRing,chirality,fold_id,logP
93,1.0,0.22023500815972952,0.3333333333333333,0.0,0.3333333333333333,1.0,0.47011993742395275,0.32012073643339467,0.5,0.0,0.9161316828406171,0.6666666666666665,0.3333333333333333,0.0,0.6614759786629161,0.3278739122649008,0.7655013192612135,0.45203514851264237,-0.07733402609885509,0.291203656467649,0.58782744286016,1.0,1.0,0.0,0.3333333333333333,0,2.0
94,1.0,-0.14427046265398014,0.3333333333333333,0.0,0.0,1.0,0.19185642273596393,0.5811959480144926,0.5,0.0,0.485740217240735,0.5,0.3333333333333333,0.0,0.9033287368097801,0.3796157580267492,0.4656992084432714,0.4662667114016722,-0.07051359475276664,-0.10972616920615685,0.6441027350357924,0.0,1.0,0.0,0.0,0,1.39
95,0.0,0.6579940281831953,0.3333333333333333,0.0,1.0,1.0,0.660924734920911,1.0556802879729383,0.5,0.0,0.5724742043799415,0.5,0.3333333333333333,0.0,0.3372934822994227,0.028693385918861614,0.6906332453825854,0.007994322766847651,0.11775592434230209,0.5406443785108723,0.8221364749723157,1.0,0.8333333333333333,0.0,0.3333333333333333,0,2.12
96,1.0,0.4885579960548223,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5045715278984878,0.8206154123100163,0.5,0.0,0.4925426598671617,0.5,0.3333333333333333,0.0,0.4278472995381837,0.3375928664452359,0.6231310466138957,0.13701619436963677,-0.044469539461938545,0.39593677134297556,0.3288235744621286,1.0,0.8333333333333333,0.0,0.3333333333333333,0,1.88
97,1.0,0.22351322136572094,0.3333333333333333,0.0,0.3333333333333333,1.0,0.348209629758387,0.5450150063605002,0.5,0.0,0.35236563982591385,0.5,0.3333333333333333,0.0,0.6460436938945063,0.5223415584104316,0.5462840809146883,0.7427198899718489,0.05812227866344877,0.18272458367237343,0.50306574777913,1.0,0.8333333333333333,0.0,0.3333333333333333,0,1.75
98,1.0,-0.051119653185531355,0.3333333333333333,0.0,0.0,1.0,0.06994611507039805,0.6185957356826374,0.5,0.0,0.06726533456400918,0.33333333333333326,0.3333333333333333,0.0,0.8905687401349439,0.5848983250634237,0.24142480211081763,0.7291494389520075,0.11261305145749212,-0.11075833361116394,0.5428554985251659,0.0,0.8333333333333333,0.0,0.0,0,1.19
99,0.0,0.5573919996779266,0.3333333333333333,0.0,1.0,1.0,0.5390144272553451,1.06410781769868,0.5,0.0,0.4644543891155465,0.33333333333333326,0.3333333333333333,0.0,0.22282579047075557,0.09443249350907568,0.4870272647317502,0.011578177875218039,0.2994033712206745,0.3879071481184435,0.6544430239718984,1.0,0.6666666666666665,0.0,0.3333333333333333,1,1.75
100,1.0,0.3977969264146828,0.3333333333333333,0.0,0.6666666666666666,1.0,0.38266122023292193,0.6239148899287522,0.5,0.0,0.4264093953480347,0.33333333333333326,0.3333333333333333,0.0,0.2994176077166346,0.3809983360946645,0.4116094986807384,0.18649531720436657,0.2838559307013604,0.2668522227490877,0.17853861151622952,1.0,0.6666666666666665,0.0,0.3333333333333333,0,1.51
101,1.0,0.15279665839417822,0.3333333333333333,0.0,0.3333333333333333,1.0,0.2262993220928211,0.7974212628548625,0.5,0.0,0.3971200763554097,0.33333333333333326,0.3333333333333333,0.0,0.5499099612021932,0.6427140468077575,0.3409190853122248,0.8501662792719658,0.14706445436713977,0.057237402985325314,0.32580825928683077,1.0,0.6666666666666665,0.0,0.3333333333333333,0,1.4
102,1.0,-0.11024007689285753,0.3333333333333333,0.0,0.0,1.0,-0.05196419259516777,0.6343440167253648,0.5,0.0,-0.042597020008190656,0.16666666666666652,0.3333333333333333,0.0,0.8314529171647155,0.6914995408523592,0.03386103781882133,0.7642907224506864,-0.04636680785334146,-0.24195258664836228,0.39899728293410197,0.0,0.6666666666666665,0.0,0.0,0,1.13
