,nC,FPSA3,nFARing,RPCS,dipole_moment,angle_R1X1R2,nFAHRing,angle_X2X1R1,nFHRing,chirality,cis/trans,nHRing,TASA,angle_X1X2R2,nO,nF,PNSA5,dihedral_angle,f_to_fg,nARing,angle_R2X2R1,naRing,mol_volume,mol_weight,avg_atoms_in_cycle,mol_num_cycles,nN,nAHRing,PBF,nFRing,WPSA5,f_freedom,distance_between_atoms_in_f_group_centers,PPSA5,GeomShapeIndex,molecule_type,amine_type,fold_id,logP
98,12,0.0346881940884452,0,29.24797973566905,0.2825966649666864,140.50296150912263,0,151.15085289959853,0,2,2,1,298.9162971351251,118.5502339882692,1,2,-26.02618693346747,51.88234772002861,4.0,1,113.74230824698746,1,196.71,121.13,6.0,2,1,1,0.4734406023216008,0,6.36442179519882,1,2.1389597663165483,15.879445184174434,0.8570989337192644,1,2,0,1.35
100,12,0.0343668526150251,0,43.606269499373134,0.6924878695262189,138.94194918922295,0,153.26121337738834,0,2,1,1,291.31531449638334,121.99729938306314,1,2,-25.582408707915224,37.8357410000296,4.0,1,117.13117924746356,1,196.1,121.13,6.0,2,1,1,0.4789206053596192,0,6.414841708637292,1,1.3083841189547345,15.848675931264196,0.8482714536447291,1,2,0,1.15
101,12,0.0341938842175546,0,44.63229936994663,0.493894328476966,150.99204015118434,0,151.26793978292818,0,2,2,1,287.8432400616131,168.27980996930873,1,2,-25.546604071266746,48.59437849166907,4.0,1,163.213339734644,1,196.57,121.13,6.0,2,1,1,0.426732583666993,0,6.436360951384667,1,1.7744149505957163,15.889777210163848,0.8420129807944428,1,2,0,1.26
102,12,0.0256268096564296,0,0.1708595252683724,0.6961255562211047,0.0,0,0.0,0,0,0,0,390.52175567908574,0.0,1,3,-24.350633778419343,0.0,1.0,1,0.0,1,203.18,139.12,5.0,2,1,0,0.6560399552084799,0,7.76824597654304,0,0.0,18.734289564934933,0.9312452315342432,1,1,0,2.51
104,12,0.0324163906612413,0,23.01245504060135,0.2673831179923594,0.0,0,0.0,0,0,0,0,337.35891923955216,0.0,1,1,-19.15376788635277,0.0,1.0,1,0.0,1,193.49,103.14,5.0,2,1,0,0.7681055475837005,0,6.536527609598988,1,0.0,16.233658116562804,0.8013544393630779,1,1,1,2.03
106,12,0.0281009410878546,0,1.231374296104788,0.8040085509651496,166.9490450536144,0,140.1154947965935,0,0,2,0,389.723377919937,112.96613254310412,1,3,-28.443627036430204,178.91813803134403,2.0,1,128.98829091046085,1,204.15,139.12,5.0,2,1,0,0.4261463850227405,0,7.348671064838085,0,4.947577496533261,16.995119070511944,0.8921588318008818,1,1,1,2.82
107,12,0.0280915763499341,0,0.3518212274585108,0.2448911234267581,86.21933887766245,0,111.7764818171921,0,0,1,0,393.6455066429418,116.11310175734104,1,3,-28.902273735090773,1.4320851462506197,2.0,1,89.35363127626135,1,204.46,139.12,5.0,2,1,0,0.3891635486906062,0,7.537790199540468,0,2.265901368261489,17.191361464542354,0.8928045603827249,1,1,0,2.62
108,12,0.0337842292254258,0,43.25591095528913,0.5756011750911654,166.8949741102924,0,140.08343016543347,0,0,2,0,305.8785630139433,113.2020011130789,1,2,-25.2499673924376,179.20778261142712,2.0,1,129.2439943763414,1,198.67,121.13,5.0,2,1,0,0.4221346209048283,0,7.247900659184945,1,5.019628636723554,17.022014251770443,0.7850650628397676,1,1,0,1.97
109,12,0.034079921767329,0,46.2257197671448,0.3336402628415084,85.89832662523405,0,111.43304206481598,0,0,1,0,308.64825304424545,116.36775073247608,1,2,-24.06697083494131,0.6092584358451679,2.0,1,89.47691914516717,1,199.14,121.13,5.0,2,1,0,0.4110009223391643,0,7.338642022322395,1,2.584797189448244,17.413158306996184,0.7128271793837183,1,1,1,1.98
110,12,0.0351163728268886,0,42.84273762694435,0.4163036469001362,168.8136405983117,0,141.13372539543616,0,0,2,0,335.4846076976252,111.13998399704666,1,1,-19.021457521438503,179.97064804098963,2.0,1,126.78298402641542,1,194.28,103.14,5.0,2,1,0,0.3832314458696184,0,7.1123936813121205,1,4.948170124843709,16.874790623894988,0.768781279824552,1,1,1,1.78
111,12,0.0350626427265399,0,40.55168213887246,0.611035769510748,85.43924765255015,0,111.0071348777515,0,0,1,0,330.88809874673206,116.41086717012216,1,1,-19.443836207104884,0.4783974980620959,2.0,1,89.34879207425504,1,193.96,103.14,5.0,2,1,0,0.3859277400742014,0,7.017484356468684,1,1.0371592371519474,16.637468160947982,0.8674494805585333,1,1,0,1.77
112,13,0.0267939432921555,0,0.0,0.7438794672233934,124.5001452534137,0,122.59651693137396,0,0,0,1,406.7596581842382,114.65860559603009,1,3,-22.994162237533736,104.567925534941,2.0,1,117.96718400882916,1,217.22,153.15,6.0,2,1,1,0.4859700924800365,0,7.562637082279614,0,1.1850333626843257,17.75720910257114,0.8365981817548114,1,2,0,2.54
113,13,0.0328752419927574,0,7.100733252472966,0.6221987660024337,122.64859846504548,0,122.42005588206288,0,0,0,1,327.671358606898,113.8037743798488,1,2,-20.12776057842576,101.55844638952765,2.0,1,116.19298605388794,1,211.4,135.16,6.0,2,1,1,0.4980159798458888,0,7.342720697793631,1,1.5061653471356828,17.50977935903021,0.851762029017147,1,2,0,2.04
114,13,0.0316520376842286,0,18.854669205664003,0.2857164861381652,122.78108177442417,0,122.24535246841177,0,0,0,1,339.8216033962183,112.99905653158416,1,1,-17.56314912317634,102.19027476991025,2.0,1,115.65263473980602,1,208.48,117.17,6.0,2,1,1,0.7909681376652113,0,6.366940580660143,1,1.1357348829008431,15.402667940089769,0.7593341182473896,1,2,1,2.0
115,12,0.032445438722891,0,19.44827660861744,0.4966728419700285,0.0,0,0.0,0,0,0,1,349.0517894364413,0.0,1,0,-12.51279808167565,0.0,0.0,1,0.0,1,186.26,85.15,6.0,2,1,1,0.5465622132527357,0,5.298127115369844,1,0.0,13.829488774449556,0.7606330300458689,1,2,0,1.39
116,12,0.0270644522037444,0,0.3334482103619106,0.8800699735886616,101.65850063289216,0,124.88360455919818,0,0,0,1,378.2526070158896,116.423928279211,1,3,-24.332703544182607,50.53267391068521,2.0,1,103.48984249432128,1,202.46,139.12,5.5,2,1,1,0.5958157463709893,0,7.031908825573008,0,1.198593037507251,17.292004109268856,0.7964878737115648,1,2,1,2.12
117,12,0.0318010665452569,0,5.715031296036955,0.6901307248426488,99.79828757439402,0,124.72963538877728,0,0,0,1,297.3401910742677,115.57295297882752,1,2,-22.44176556725894,46.50893750264408,2.0,1,101.67105233240024,1,197.55,121.13,5.5,2,1,1,0.5504251088054097,0,6.646141967716886,1,2.1179124271506566,16.560730487893412,0.765592970111376,1,2,0,1.88
118,12,0.0346339729083458,0,30.979311860955264,0.4674375899686313,100.24461410847444,0,124.66393205367118,0,0,0,1,325.9191217842021,114.22719630119808,1,1,-17.885404928940382,49.62495964934652,2.0,1,101.044434412895,1,191.66,103.14,5.5,2,1,1,0.4708229398432176,0,6.077753081299274,1,1.5198757223299824,15.41681647043879,0.785130989956255,1,2,1,1.75
119,11,0.0355932081831423,0,30.413279848195486,0.5268929569613229,0.0,0,0.0,0,0,0,1,332.4453749173496,0.0,1,0,-12.77925136916378,0.0,0.0,1,0.0,1,170.88,71.12,5.5,2,1,1,0.308923345573396,0,5.295375533562202,1,0.0,14.231520909635751,0.7955084432431401,1,2,1,1.19
120,11,0.0280724849763455,0,0.4829330519094986,0.8868796624474405,107.62076271810491,0,133.96553160960804,0,0,0,1,350.7477875716806,114.83204047029874,1,3,-26.72300924536481,44.39365565264945,2.0,1,101.11186163585076,1,188.15,125.09,5.0,2,1,1,0.5344746536340275,0,6.624736302999465,0,1.5868402191442204,16.857813053336756,0.831081581930515,1,2,1,1.75
121,11,0.0324666389498826,0,7.778836503894934,0.5311909881266424,120.43853099989413,0,133.5564354187524,0,0,0,1,272.6906848094326,115.28955001223883,1,2,-25.12362469849409,79.45286592295811,2.0,1,110.62391223927352,1,182.9,107.1,5.0,2,1,1,0.5128700852022269,0,6.302023633626379,1,3.3197382374469173,16.16901229642061,0.8281206615866317,1,2,1,1.51
122,11,0.0364797450472136,0,35.460968064598994,0.6713891782360344,105.81754436057474,0,133.8722294025266,0,0,0,1,296.84562376129765,112.69833564282573,1,1,-19.892862279214427,41.87330635426157,2.0,1,98.46644963001872,1,177.64,89.11,5.0,2,1,1,0.4962375920977764,0,5.743224742794583,1,1.5303969237566952,15.111608915435118,0.8020695141553441,1,2,1,1.4
123,10,0.0372278138699765,0,31.87904479592171,0.5396180255699825,0.0,0,0.0,0,0,0,1,308.84997377441255,0.0,1,0,-14.01370352259164,0.0,0.0,1,0.0,1,155.85,57.1,5.0,2,1,1,0.2465359320824603,0,4.94563307182541,1,0.0,13.97636145034818,0.765231646292775,1,2,0,1.13
125,9,0.0369986329089848,0,9.020352500222227,0.5569299358351956,0.0,0,0.0,0,0,0,0,236.67370163374548,0.0,1,2,-29.22660888843628,0.0,1.0,0,0.0,1,158.95,81.07,6.0,1,1,0,0.1950880587668601,0,6.331250952821295,1,0.0,17.15245126252363,0.8409664724954604,1,1,0,1.37
128,13,0.0265106897016303,0,0.8875853314251463,0.8369550021838315,134.2679541124859,0,136.83113671841605,0,0,0,1,395.1625406832497,142.80988126896852,1,3,-26.895467233545748,86.58850132306041,2.0,1,141.11050012865616,1,218.66,153.15,6.0,2,1,1,0.6147686404328944,0,6.771398018109497,0,1.2640913308268389,15.701919019420597,0.8539029204327143,1,2,0,2.21
129,13,0.0343627681760959,0,42.19285197385732,0.5459928754216802,131.36987425663975,0,133.01704852378714,0,0,0,1,314.8096340353175,143.8579168340294,1,2,-23.114617338058626,89.35181709228682,2.0,1,142.3169632465204,1,213.27,135.16,6.0,2,1,1,0.4912532466006863,0,6.886904688165268,1,1.407753096695045,16.124370354191683,0.8631908425816314,1,2,1,1.73
130,13,0.0343441309560949,0,33.49134610695085,0.4911402725353792,131.7143242877989,0,133.11300076829838,0,0,0,1,343.28195216826737,144.342769220479,1,1,-19.19647552645346,90.29771290229012,2.0,1,142.95824372568543,1,208.04,117.17,6.0,2,1,1,0.5441597817672718,0,6.216450664147905,1,1.186666387971654,14.722712728151484,0.6979696347881992,1,2,0,1.52
131,12,0.0270757370332288,0,0.0,0.7626185612188651,153.67724305597912,0,160.00679829333876,0,0,0,1,375.7543316626389,144.06882589121523,1,3,-27.352509550209863,78.88745701460883,2.0,1,142.7788295541136,1,202.48,139.12,5.5,2,1,1,0.6276777527660603,0,6.5500568472420735,0,4.586342142842921,15.904001926569778,0.8171047752826107,1,2,1,1.7
132,12,0.0357985851695465,0,45.37694280208528,0.3772584156633154,154.03501429573674,0,161.75694055059088,0,0,0,1,299.86071691727113,143.5151694608489,1,2,-23.944972866450552,73.25123840129211,2.0,1,141.9357201505081,1,197.25,121.13,5.5,2,1,1,0.4998477697541602,0,6.574718852245443,1,1.4758224758959215,16.112096714889294,0.7888751677916586,1,2,1,1.4
134,11,0.029014844651286,0,0.5036375125764638,0.5305150667934693,178.84173168126,0,164.6846482074316,0,0,0,1,361.5925405839495,140.62832938712987,1,3,-31.146396721019627,179.78940511947667,2.0,1,145.68172411002848,1,188.56,125.09,5.0,2,1,1,0.4744190197759695,0,6.527921957850998,0,2.459675289844118,16.091849157109692,0.8067966274039247,1,2,0,1.66
135,11,0.0364210491635265,0,46.68539278138818,0.457123672752339,176.09716837987148,0,166.49815394758366,0,0,0,1,273.70051756537515,138.38096573968048,1,2,-27.39493932274689,179.99093585996908,2.0,1,142.8120230976554,1,182.94,107.1,5.0,2,1,1,0.3627887554485666,0,6.420083861920043,1,1.0802963844232605,16.149654969586383,0.8114134841307677,1,2,0,1.4
138,10,0.0371469070797959,0,38.47659447129327,0.5568668874983042,0.0,0,0.0,0,0,0,0,267.6227403036838,0.0,1,2,-28.66918857028813,0.0,1.0,0,0.0,1,175.74,95.09,6.0,1,1,0,0.4373259780103826,0,6.50295523794062,1,0.0,16.513532345023126,0.9544051868028024,1,1,0,1.49
139,10,0.0389423415558442,0,21.26081665801121,0.3841858708748418,0.0,0,0.0,0,0,0,0,301.2070786515208,0.0,1,1,-19.283910317440736,0.0,1.0,0,0.0,1,170.04,77.1,6.0,1,1,0,0.6577524942029993,0,6.2072968026523405,1,0.0,16.502692425139905,0.7636244151229155,1,1,1,1.28
140,9,0.0381887236695073,0,21.5555508854769,0.4393457960098127,0.0,0,0.0,0,0,0,0,305.0583565939145,0.0,1,0,-14.558388130804726,0.0,0.0,0,0.0,1,147.26,45.09,6.0,1,1,0,0.3883726017416657,0,5.051098582062837,1,0.0,14.847936452295755,0.7186736397697125,1,1,0,1.31
141,13,0.0276010689682537,0,0.1752531959311784,0.6432052230930955,179.53544935972403,0,156.92980682773393,0,0,0,1,398.0176242657895,109.72327158485284,1,3,-26.14974493982153,179.7235940369514,2.0,1,114.50726010863646,1,218.54,153.15,6.0,2,1,1,0.5318949254074932,0,6.893549400605176,0,1.2109227437574528,15.862044389003216,0.742391108223451,1,2,1,2.2
143,13,0.0343920619481081,0,25.20365170097088,0.1755058472005385,148.00618390635103,0,157.496381260716,0,0,0,1,340.03672137205217,152.1758351762265,1,1,-16.963874067597295,0.2688357850535813,2.0,1,147.44911520015916,1,208.42,117.17,6.0,2,1,1,0.7469085297047581,0,6.369276931315206,1,5.38595690823445,15.23869146663129,0.7505241377802172,1,2,0,1.45
144,11,0.0379030927003405,0,38.61057337675711,0.4647647342279863,0.0,0,0.0,0,0,0,0,328.7214814282493,0.0,1,1,-19.720951862121623,0.0,1.0,0,0.0,1,187.22,91.13,6.0,1,1,0,0.2797709822979915,0,7.12609307511018,1,0.0,17.107156624274406,0.9682348994092234,1,1,1,1.56
145,11,0.0365434733887107,0,40.5157869705318,0.8742839251082306,0.0,0,0.0,0,0,0,0,298.5599795645946,0.0,1,2,-25.693087851486432,0.0,1.0,0,0.0,1,191.42,109.12,6.0,1,1,0,0.4730953556703921,0,7.153187700515099,1,0.0,17.155481789616903,0.9085202589163726,1,1,0,1.76
146,11,0.0279367510110759,0,0.1757718775135329,0.2274176510155877,0.0,0,0.0,0,0,0,0,387.5850958989498,0.0,1,3,-30.717296081574624,0.0,1.0,0,0.0,1,197.38,127.11,6.0,1,1,0,0.4773548796722916,0,7.266767659128152,0,0.0,16.836716473681044,0.7846433658052854,1,1,0,2.28
147,10,0.035149401512259,0,33.79414227462242,0.4402090188254843,0.0,0,0.0,0,0,0,0,331.99960307712894,0.0,1,0,-15.090548712124532,0.0,0.0,0,0.0,1,165.1,59.11,6.0,1,1,0,0.2296903836539888,0,5.783977462792882,1,0.0,15.30831167699656,0.8567900148054269,1,1,1,1.72
150,11,0.0315832019876363,0,4.694229589795051,0.791497519458521,147.57921183445407,0,142.71776548896278,0,0,0,0,275.7284672456819,162.1570553803137,1,2,-28.323645460423155,177.62440941841314,1.0,1,177.19172278960858,1,182.48,107.1,5.0,2,1,0,0.3599628411567245,0,6.478506949120778,0,1.607801436402935,16.11643575774036,0.8409475638759082,1,1,1,1.94
151,12,0.0286655770298707,0,0.0,0.3031656650187436,97.45064050837271,0,114.09129219445563,0,0,0,0,314.69336069219173,128.5283789947429,1,2,-23.9176632580724,14.536686004225356,2.0,1,97.21966751718412,1,198.06,121.13,5.5,2,1,0,0.5519051811179474,0,7.3520465351015,0,2.3457877407531207,17.513589048767166,0.8679733704911935,1,1,1,1.87
153,13,0.0283892986202008,0,0.0,0.2132599870309996,93.04680998819023,0,111.84888052728456,0,0,0,0,338.66767035752645,123.88257558041398,1,2,-21.84619010916297,2.9159683634943354,2.0,1,90.7605678510914,1,213.24,135.16,6.0,2,1,0,0.6283786385652325,0,7.750104332435105,0,2.1856296725909283,17.888652291169045,0.8892348565774303,1,1,1,2.16
154,13,0.0304966873920133,0,36.3448421580397,0.1960876412893842,88.8797609777914,0,97.35133040176582,0,0,0,0,331.8992589361904,136.48970914088497,1,2,-23.943524289208423,34.2826202582531,2.0,1,111.80708192363038,1,213.8,135.16,6.0,2,1,0,0.5918115083336832,0,7.281128870744969,0,0.9905591825210928,16.59128579630503,0.8805314712617379,1,1,0,2.31
155,13,0.0298078767819824,0,33.282577648744294,0.6323578867098922,110.72340232552908,0,105.81698539935672,0,0,0,0,330.4806995679532,156.93161016928016,1,2,-23.286109662954136,178.70516759609754,2.0,1,179.38295087909856,1,214.29,135.16,6.0,2,1,0,0.7039164243231276,0,7.241067850895935,0,2.113486514905962,16.480026819852597,0.9309963436550176,1,1,1,2.32
156,14,0.0311073464888656,0,0.0,0.3039937477313871,90.58104741808263,0,110.1579811521072,0,0,0,0,371.5349487859174,121.75061280264188,1,2,-18.394697803723727,4.930933839455341,1.0,1,87.80286583993791,1,229.21,149.19,6.5,2,1,0,0.7300460137419218,0,8.532338339081646,0,1.1553068380715277,19.165271577809783,0.8880424115847559,1,1,0,2.56
157,14,0.0288101345701517,0,36.23408696845091,0.2074994264424555,87.6729185561421,0,94.57388864605292,0,0,0,0,354.70579583932806,134.67476671090395,1,2,-21.775249323368687,49.11714174110298,2.0,1,113.52269289147831,1,229.05,149.19,6.5,2,1,0,0.7796960705530068,0,7.796447742294773,0,2.889480780847027,17.185854815217695,0.8911575553285725,1,1,1,2.57
158,14,0.0295885281401665,0,37.200849906855865,0.2758192127694583,73.10144280856369,0,82.62569278716893,0,0,0,0,349.2659241281895,132.65365289517752,1,2,-22.509439564024504,2.38100019519998,2.0,1,106.07314694333664,1,228.97,149.19,6.5,2,1,0,0.7719803587786872,0,7.466914262975837,0,2.391483502862344,16.400230205196912,0.9140221169791536,1,1,1,2.5
159,11,0.029755888666778,0,0.0,0.4680215865706794,0.0,0,0.0,0,0,0,0,307.9098312780389,0.0,1,2,-26.0994745372591,0.0,1.0,0,0.0,1,191.67,109.12,6.0,1,1,0,0.4592661391492317,0,7.051862586416647,0,0.0,17.015125765143782,0.7586440072657212,1,1,0,2.04
160,11,0.0310431396650972,0,45.6389056972999,0.5945528020525648,0.0,0,0.0,0,0,0,0,312.3333313940654,0.0,1,2,-24.194584756338266,0.0,1.0,0,0.0,1,192.18,109.12,6.0,1,1,0,0.4755395850286835,0,6.979371990515189,0,0.0,16.881096289952286,0.7887127025767292,1,1,1,1.81
161,11,0.0351137902655162,0,43.966658415971416,0.8742839551965892,0.0,0,0.0,0,0,0,0,294.2575217195094,0.0,1,2,-27.236426298656703,0.0,1.0,0,0.0,1,192.58,109.12,6.0,1,1,0,0.2784881034376733,0,7.284070035222116,1,0.0,17.05731919305714,0.9724174817951964,1,1,0,1.76
162,10,0.0349031903996685,0,34.58156951008483,0.4517776372540591,0.0,0,0.0,0,0,0,0,319.470646422228,0.0,1,0,-15.763243429911428,0.0,0.0,1,0.0,1,157.35,57.1,4.5,2,1,0,0.3020545062474187,0,5.481119045755539,1,0.0,15.01374510735175,0.7943949308659994,1,1,1,1.29
163,12,0.0331547556551649,0,32.855984881791294,0.450465567046992,0.0,0,0.0,0,0,0,0,364.5191676707387,0.0,1,0,-13.73295995413934,0.0,0.0,1,0.0,1,187.41,85.15,5.5,2,1,0,0.5558446766386763,0,6.411783265687784,1,0.0,15.779908056882183,0.8943276137038965,1,1,0,2.23
164,14,0.0320139742156874,0,26.596686876569528,0.4438646412877287,0.0,0,0.0,0,0,0,0,407.619090264653,0.0,1,0,-12.031993216839329,0.0,0.0,1,0.0,1,219.26,113.2,6.5,2,1,0,0.8518405869030815,0,7.421029624063831,1,0.0,16.68879403042944,0.8994032625973826,1,1,1,3.03
165,11,0.033462202018308,0,36.78791942516485,0.4387410593522674,0.0,0,0.0,0,0,0,0,354.46007314632897,0.0,1,0,-14.93002401693014,0.0,0.0,0,0.0,1,181.02,73.14,6.0,1,1,0,0.4447012006840169,0,6.178494028506792,1,0.0,15.383827121352816,0.8650470245805233,1,1,1,2.23
166,14,0.0325562972658126,0,40.61260622893508,0.4440502624825636,0.0,0,0.0,0,0,0,0,401.1267850145619,0.0,1,0,-13.234460772560762,0.0,0.0,2,0.0,1,212.16,111.19,4.33,3,1,0,0.45413491574698,0,7.3899771133175856,1,0.0,16.576520501329103,0.9841958792783146,1,1,0,3.26
169,12,0.0271976653135204,0,0.0,0.8771646197807711,139.47474271380923,0,114.72645355093854,0,2,2,0,391.1635284859474,114.9677234919383,1,3,-29.06785745875408,147.37807471918003,2.0,1,139.5838758083545,1,203.62,139.12,5.0,2,1,0,0.6128917197620509,0,7.408671472401272,0,1.388101460011261,17.16014406720619,0.8232428925684775,1,1,0,2.54
172,11,0.0277350728642396,0,0.5163510007916126,0.8843066950591242,140.63214024124352,0,121.01993385108965,0,2,2,0,373.3648576767474,120.96357013734676,1,3,-31.6458384313432,140.566148279275,2.0,1,140.27024442973592,1,189.98,125.09,4.5,2,1,0,0.5285158912170088,0,7.02217221559905,0,2.2551307097586304,16.77729533920642,0.8467011863879671,1,1,0,1.79
173,11,0.0267206286060783,0,0.1721170002638708,0.5183923595173908,93.72272156300166,0,121.98726683393043,0,2,1,0,369.1130205254955,122.92655430026451,1,3,-30.724387385312617,0.3533705668651675,2.0,1,94.78530811753478,1,190.54,125.09,4.5,2,1,0,0.4947901497882562,0,7.030813779039852,0,2.269458316484791,16.993317842854555,0.7541395840206698,1,1,1,2.16
174,11,0.0346990083602914,0,47.82965473584547,0.7094509033502845,138.5477229050489,0,120.18971444902394,0,2,2,0,282.68984816882306,119.50401303024414,1,2,-28.495943910980987,136.57822034871455,2.0,1,137.51472983496504,1,184.98,107.1,4.5,2,1,0,0.4943484240497422,0,6.956378720824144,1,1.9383109535471208,16.85998296504407,0.8746298296057431,1,1,1,1.64
175,11,0.0348298002522459,0,44.7928512605537,0.4735693712592238,93.62777463341442,0,122.42909169428285,0,2,1,0,286.5024338824472,121.94102180846798,1,2,-26.09436439716382,2.218769136635632,2.0,1,94.02909127846348,1,184.68,107.1,4.5,2,1,0,0.4599379151401324,0,6.974580872737257,1,2.6716166908223737,17.390763545922066,0.7612356081772148,1,1,1,1.36
176,11,0.0334826696737696,0,34.69509297425832,0.4493489102240785,0.0,0,0.0,0,2,2,0,344.4391054623396,0.0,1,0,-15.134974045494548,0.0,0.0,1,0.0,1,174.14,71.12,4.5,2,1,0,0.399462353541145,0,5.894519090637794,1,0.0,15.156860844453943,0.8872015981772615,1,1,0,1.83
177,11,0.032037873473012,0,36.0295196271144,0.4544256945745418,0.0,0,0.0,0,2,1,0,347.4720698065694,0.0,1,0,-14.947770123173726,0.0,0.0,1,0.0,1,174.25,71.12,4.5,2,1,0,0.5097174061817611,0,6.056597403364025,1,0.0,15.457993971787667,0.7821603836479655,1,1,1,1.64
180,12,0.0330000313081355,0,35.46421454737082,0.4571845587696244,0.0,0,0.0,0,0,0,0,358.44822423344243,0.0,1,0,-15.04290273901971,0.0,0.0,2,0.0,1,182.33,83.13,3.67,3,1,0,0.4714560315246276,0,6.26973020173918,1,0.0,15.517112093927048,0.7970999641512729,1,1,1,2.08
