,RPCS,PBF,mol_weight,dipole_moment,PPSA5,avg_atoms_in_cycle,nHRing,cis/trans,dihedral_angle,FPSA3,distance_between_atoms_in_cycle_and_f_group,angle_X1X2R2,nF,angle_R1X1R2,chirality,sasa,PNSA5,GeomShapeIndex,TASA,angle_R2X2R1,mol_num_cycles,nN,f_freedom,nFRing,identificator,nO,distance_between_atoms_in_f_group_centers,angle_X2X1R1,nARing,nC,nFHRing,f_to_fg,fold_id,pKa
102,0.2155472987805934,0.8021762708641615,139.121,0.3656772580463315,12.60832566801243,4.0,0,0,,0.0263063602935108,,,3,,0,177.5323426822467,-18.68360956118444,0.6440620683941827,267.23994584257974,,1,1,0,0,1,0,,,1,5,0,1.0,1,5.0
103,3.591881323556819,0.7845863830548403,121.131,0.4826759236079034,11.68951355144836,4.0,0,0,,0.0331889376719305,,,2,,0,173.01726511963602,-16.548715354538576,0.6742981770333765,177.51638118995118,,1,1,1,0,1,0,,,1,5,0,1.0,0,6.62
106,0.3233609764158326,0.6998550587234335,139.121,0.4867663504284539,11.102561134911824,4.0,0,2,179.99999329395288,0.0293181189255953,2.1599319129194967,142.8116378529771,3,116.98373026061904,0,176.91747774887287,-21.378993891645575,0.6334926834744109,262.4206529873001,172.98683657345356,1,1,0,0,1,0,4.339891627020575,101.85139124488916,1,5,0,2.0,0,8.74
107,0.2155739842772217,0.7939655460007901,139.121,0.5516736371882202,11.398004479714343,4.0,0,1,2.476179059288797e-06,0.0284195848604639,2.130387248831497,146.60469755885632,3,121.22067500310114,0,178.2146136898139,-21.067285899619897,0.5816947083013514,262.4083843059427,128.55814840435315,1,1,0,0,1,0,4.416415451036063,134.95075898618123,1,5,0,2.0,0,8.6
108,4.430744093270369,0.7333153666056985,121.131,0.4432954817405458,10.469818786176685,4.0,0,2,179.21609727159026,0.0352487998501463,2.1606520299199667,142.96373178916102,2,117.27707243098544,0,173.6961447569876,-19.48778677418744,0.6309997858207242,169.9562540049674,173.02022156724675,1,1,1,0,1,0,4.353160795902531,102.17381481699788,1,5,0,2.0,1,9.17
109,7.5955613027492035,0.8058785571132024,121.131,0.5851850589582492,11.14736993479885,4.0,0,1,1.868884048086427e-05,0.0392165069640632,2.168907391179854,116.00266603517343,2,78.86930681653794,0,175.90725486311894,-17.324529008445232,0.6712949601926429,175.8456094537498,86.83657310488702,1,1,1,0,1,0,3.1986568036299245,104.51052023482362,1,5,0,2.0,0,9.04
110,88.42418951303335,0.7099097569393543,103.14,0.2883310563624539,10.238194592350002,4.0,0,2,179.99998346590652,0.0410728447457444,2.161297153260779,142.95577732663227,1,117.63566232700585,0,171.28282347886784,-10.261374099258145,0.6375744346865097,203.91984502463217,172.91779786590337,1,1,1,0,1,0,4.365037364387288,102.50053270205524,1,5,0,2.0,0,9.58
111,98.8320127762899,0.7187480092092772,103.14,0.3980933220675404,10.382594343794317,4.0,0,1,0.0497421132694922,0.0420836272867971,2.1313347423899662,145.72521760460904,1,120.9420386043189,0,173.17647366322154,-10.17369987794032,0.7126027860146485,204.51613307626067,127.71805584696004,1,1,1,0,1,0,4.413678904877326,135.0723236912908,1,5,0,2.0,1,9.48
112,0.2197597340508357,0.5901884179890671,153.148,0.5749764508433549,13.608496138328167,6.0,1,0,3.39315714211106,0.0236492204526912,1.4898024174374211,114.57902865739771,3,91.52474119814802,1,194.9440365484897,-15.096111514258844,0.5958572814387458,298.5919208106533,95.5465026980904,1,1,0,0,2,0,2.708843666075944,124.9124543299373,1,6,0,2.0,1,6.41
113,8.76431882938273,0.6207946458343392,135.158,0.4600670065850868,12.9046779086188,6.0,1,0,2.402732252173984,0.0340377087904506,1.4827152270145665,112.12096277554048,2,90.14972623901735,1,191.86084060574197,-11.84705711217952,0.6240232263115575,211.36519837472065,92.95311472906704,1,1,1,0,2,0,2.6437555662332133,124.80316139909831,1,6,0,2.0,1,7.99
114,56.43432790547711,0.6043915781113224,117.167,0.4511716886370746,10.480549777441093,6.0,1,0,2.55973044685012,0.0344279035638303,1.4755753695062297,110.31124773629386,1,89.01597205018811,1,189.10637115027995,-8.088744222726383,0.5352833467315358,234.71263985336375,91.06442452949229,1,1,1,0,2,0,2.5909706885897346,124.60569001722016,1,6,0,2.0,1,9.52
115,85.63898707677923,0.5876324307973995,85.15,0.1745796689561977,8.656439265406581,6.0,1,0,,0.0364488973410329,,,0,,0,161.4365658740273,-3.1034841246144587,0.3252375622585394,240.87296381404383,,1,1,1,0,2,0,,,1,5,0,0.0,0,11.12
116,0.3109233083440204,0.6778125818655801,139.121,0.4361457107463578,12.28559615123242,5.0,1,0,69.45062474010194,0.022642901944729,1.493487549425314,117.3242152188444,3,111.45338933678696,1,173.0316258801672,-17.415465662572892,0.6695003185765837,263.76954594060726,109.40876409237312,1,1,0,0,2,0,3.0264512873959526,127.22357823139716,1,5,0,2.0,1,6.06
117,4.930604175708893,0.670246346273359,121.131,0.480553923884276,11.558037718197625,5.0,1,0,13.815619581564713,0.0313276401815728,1.4775902879216514,115.33662953609652,2,95.664404709362,1,170.1692639860753,-14.420878523339596,0.61200916498398,179.22515685606226,96.64063502292376,1,1,1,0,2,0,2.7773575463318174,127.92735720389008,1,5,0,2.0,0,7.78
118,91.29503011121534,0.621224462326784,103.14,0.335758948996987,10.294822019885162,5.0,1,0,15.448358713401696,0.0372645462091965,1.4700205190038798,113.7821759722827,1,94.80111142027968,1,166.17630475944327,-9.201248101739816,0.6646655519148158,215.02205647128304,95.09907173111634,1,1,1,0,2,0,2.7327400839847127,127.68672153547914,1,5,0,2.0,0,9.55
119,53.00559726399776,0.6359211521283942,71.123,0.1916940282917477,7.571427555359402,5.0,1,0,,0.0326096294327236,,,0,,0,135.60166287306564,-4.677666859537789,0.3059452619580363,207.79816327938065,,1,1,1,0,2,0,,,1,4,0,0.0,0,11.31
120,0.4876218928746362,0.6177602971732395,125.094,0.3914834489292583,11.485705768131044,4.0,1,0,82.99444390844924,0.0237563415337784,1.5036602813821032,116.9632000689954,3,124.31790111092953,1,150.87400296742842,-20.884094341827076,0.7271551439517541,248.4309098291047,113.40717445998791,1,1,0,0,2,0,3.3004777983706504,135.7485932400956,1,4,0,2.0,0,5.84
121,4.678610694188518,0.6266764983879467,107.104,0.4894972994063016,11.322843754277894,4.0,1,0,35.86934823326207,0.0353846213326147,1.500364090330914,114.82210422741925,2,107.5617235459203,1,148.48329576163712,-17.526902036660527,0.7471571298002841,157.1623760352955,99.85195986519948,1,1,1,0,2,0,3.042351623098744,136.1440447876159,1,4,0,2.0,1,7.83
122,77.30061404937489,0.6326487321089455,89.113,0.3036823709548227,8.98532262116835,4.0,1,0,36.9195394548176,0.0356608770527436,1.49273649345848,113.48841107976556,1,106.8946871764692,1,145.33048885413115,-12.955116160345506,0.6790968623778465,177.8622022028675,98.62831009504391,1,1,1,0,2,0,3.003738182544608,135.88193973312863,1,4,0,2.0,0,9.67
123,65.11443949749663,0.5449273488590114,57.096,0.2189169960978925,7.629591546072429,4.0,1,0,,0.0373425713264482,,,0,,0,114.67524269588212,-4.818445900955231,0.2735503738195064,188.43668508076047,,1,1,1,0,2,0,,,1,3,0,0.0,1,11.29
126,122.71093078519974,0.461363647403886,63.075,0.3913210742586738,10.181664465856144,0.0,0,0,,0.0507493186932566,,,1,,0,108.06244837735562,-18.64766790058255,0.7367659306824067,140.99239215761082,,0,1,1,0,1,0,,,0,2,0,1.0,0,8.96
130,80.49253122379525,0.6134579614123067,117.167,0.2603797067195995,9.410899219647794,6.0,1,0,89.1579492634537,0.0337961410268291,2.476316192007166,144.0477545746863,1,132.78339217237055,1,188.16069873293335,-8.916770382530755,0.6422838373782467,223.1462445719888,142.4859776163947,1,1,1,0,2,0,4.420462033581571,134.52602871599495,1,6,0,2.0,0,10.32
132,6.702013653562004,0.6282504625393658,121.131,0.4338093325397577,10.934114532045424,5.0,1,0,118.79713518693352,0.0365870228208366,2.31443565914118,147.41700444840214,2,150.3664737496796,1,167.62980813773976,-15.469867289111756,0.6876058285014618,180.9823346812884,150.84052146254703,1,1,1,0,2,0,4.472431821685397,146.14070974574398,1,5,0,2.0,0,9.75
133,94.1933608181072,0.7034131313986224,103.14,0.2808380480451646,9.3314201771533,5.0,1,0,116.37524789650408,0.03973728544582,2.315273255277641,148.24405574094936,1,149.9078953741642,1,165.29403320814797,-9.09059727400116,0.5137099296880142,214.7931725182504,151.24662385098603,1,1,1,0,2,0,4.481689216132797,146.2575313628712,1,5,0,2.0,0,10.38
134,0.3972150963667773,0.6589667081744836,125.094,0.2726980655413391,10.0675231168531,4.0,1,0,179.99998032831223,0.0241372042963305,2.0912903387994564,144.05676786901824,3,176.14041692668167,0,148.30425803455324,-27.927411095755232,0.8831096367610483,234.2843134393904,150.3340966638982,1,1,0,0,2,0,4.472557406342254,161.2718960339621,1,4,0,2.0,1,8.67
135,5.714436735106119,0.5947681283280785,107.104,0.4329350280619798,10.353966547564475,4.0,1,0,5.769383972796765e-06,0.0376268552414098,2.0997886611588115,109.13210491771746,2,134.16189349415532,0,149.64254646286787,-23.3052565779033,0.8060612404231347,152.88457403865738,103.44173207136691,1,1,1,0,2,0,3.768367685494956,162.91047041966647,1,4,0,2.0,0,9.57
136,106.05281527224878,0.57049880825873,89.113,0.391269249576163,8.383642790319442,4.0,1,0,0.3169824738536027,0.0390899664857943,2.1036304961662533,110.42829276212083,1,134.79959083910512,0,146.9669396699128,-18.46927198787143,0.7323207246916428,177.56126810846024,104.82094652580942,1,1,1,0,2,0,3.804856730234495,163.12200730660467,1,4,0,2.0,1,10.05
137,0.511163407317828,0.583501517742357,113.083,0.3945627273777138,11.30777654700781,0.0,0,0,,0.0314520168327244,,,3,,0,139.5352158613002,-26.650769258752867,0.5794156663616521,231.3955282864577,,0,1,0,0,1,0,,,0,3,0,1.0,0,8.88
138,7.138520664938822,0.6082703782448189,95.093,0.3888361961646058,11.91435485041402,0.0,0,0,,0.0441667470827526,,,2,,0,136.02009228654458,-19.21354309672379,0.50555873866762,145.70623148202182,,0,1,1,0,1,0,,,0,3,0,1.0,0,9.02
139,99.01814487287936,0.569550838642207,77.102,0.2669358824292112,10.089187159653232,0.0,0,0,,0.0437632065668689,,,1,,0,134.0154102392152,-12.388330766371745,0.8222372519956794,160.74361958567286,,0,1,1,0,1,0,,,0,3,0,1.0,1,10.05
140,85.2493037353694,0.5574393660701853,45.085,0.1580642052820867,8.813618340820051,0.0,0,0,,0.0471593201434875,,,0,,0,104.9612820812232,-5.438140959142295,0.8344129108473579,182.19806712476208,,0,1,1,0,1,0,,,0,2,0,0.0,0,10.75
141,0.3244759905858601,0.6376119298323288,153.148,0.3260129020019989,12.298357040919742,6.0,1,0,179.99998355682828,0.0272768015145209,2.9326974378925805,112.06560889476408,3,174.24454383415983,0,189.0339420849861,-15.00882204281632,0.6158412843222035,291.3117065812521,117.97679689062149,1,1,0,0,2,0,4.588848001733974,152.31484328808236,1,6,0,2.0,0,9.6
142,7.150318535820773,0.6333310792787643,135.158,0.372012401086434,11.48034610814739,6.0,1,0,3.0339914778723063e-05,0.0349140655573751,2.9163107674220647,149.06751472463023,2,142.2394785189958,0,190.84330167800744,-12.171216687081802,0.6106164399182831,201.99339484406465,143.16528183140971,1,1,1,0,2,0,4.9677432878173375,152.72687024898482,1,6,0,2.0,1,10.19
143,75.23498454700864,0.6279618380681369,117.167,0.3535166918604188,10.115107021077597,6.0,1,0,0.2640895104470653,0.034808443256566,2.922529261267608,149.48922103145335,1,142.93624284112713,0,187.14085356468607,-7.561111550976551,0.6153583470292671,225.02598875848884,143.71077330305974,1,1,1,0,2,0,4.986765251959175,153.28532005759172,1,6,0,2.0,1,10.46
145,5.987755752794247,0.5381160854431367,109.12,0.5561260413789585,11.426016554134318,0.0,0,0,,0.0384968630884434,,,2,,0,165.2016143341076,-17.979457700539307,0.6970818743668794,164.11785725392284,,0,1,1,0,1,0,,,0,4,0,1.0,1,10.04
146,0.3222541376481652,0.5491441818394533,127.11,0.5482636582885818,11.895772981875302,0.0,0,0,,0.0304145710843813,,,3,,0,165.40776622331975,-21.937035068039403,0.8211156915295937,261.30745568752883,,0,1,0,0,1,0,,,0,4,0,1.0,1,9.74
147,45.77030714314906,0.5354601514700499,59.112,0.1596196189469367,8.593741094578412,0.0,0,0,,0.0384342320876543,,,0,,0,131.29297022107565,-5.358904687159864,0.5715195946303352,200.3537686312756,,0,1,1,0,1,0,,,0,3,0,0.0,0,10.03
149,2.049796067363115,0.5802523454141993,107.104,0.4856750430994629,11.333120842057903,4.0,0,0,45.31886394286404,0.036311674637355,1.5654822813993516,137.06250558855606,2,101.59434006602382,1,145.26309607619717,-18.99363492736525,0.5821936937264944,158.79573381203858,110.84736427756928,1,1,0,0,1,0,2.902510075511761,111.9431790168941,1,4,0,2.0,1,7.2
150,2.653093021446074,0.7082014140344505,107.104,0.5285703857355069,10.795925489639757,4.0,0,0,179.99999539176807,0.0388678207236569,2.121154057379748,161.15849388368602,2,140.71574872431222,0,149.65949540056482,-20.826202466567054,0.428255604457166,159.40890976783786,179.03316823645906,1,1,0,0,1,0,4.126874437324206,135.55713709712063,1,4,0,1.0,0,8.37
152,0.1465740296158806,0.7555070203953832,121.131,0.438973208935851,10.29470157413687,5.0,0,0,115.4097673591295,0.0345094264277165,2.338281750344433,145.631522158991,2,152.23603712700722,1,169.36183076058734,-18.341326149436732,0.6009373379985979,181.28407998506628,149.0099727940771,1,1,0,0,1,0,4.370046678750303,149.55614045897255,1,5,0,2.0,1,8.83
153,0.0,0.6223701133496742,135.158,0.5093316988550984,11.259401495196633,6.0,0,0,3.2124743065783914,0.0309898859950099,1.5472343890380753,123.77207847639096,2,94.9248404046576,1,191.11851427308528,-14.3881337527518,0.5346762861786774,203.1480161816164,91.44640566911733,1,1,0,0,1,0,2.682467361565695,113.631513289581,1,6,0,2.0,0,7.45
155,0.0,0.7267001039165825,135.158,0.5640722881348026,10.241073254111884,6.0,0,0,179.99995948053063,0.0324910316285108,2.95103361127694,156.2329620655331,2,108.4397574159035,0,193.78074324857903,-15.38459931073676,0.5549651319194124,198.8250322812436,179.62890401819038,1,1,0,0,1,0,4.399448265434354,103.3580804299269,1,6,0,2.0,1,9.45
156,0.0,0.7697123229698287,149.185,0.3946263732656679,11.806262921061805,7.0,0,0,117.2419926166379,0.0310517966196951,1.5488635460440925,121.27080933561044,2,122.6962352895469,1,215.30846378303215,-12.513894900091923,0.4309622258864742,226.1632305498271,130.3216972145362,1,1,0,0,1,0,3.155904510767026,115.17801686108022,1,7,0,1.0,1,8.13
157,0.0,0.6729026580171652,149.185,0.4205312759610775,10.478814227698386,7.0,0,0,94.63894474291658,0.0313048810138502,2.578716719549064,129.2447083444208,2,139.42676290836908,1,212.71231154979407,-14.710723928759617,0.5225245099664655,217.99735120389056,128.93337892425498,1,1,0,0,1,0,4.385340975754671,139.88181366574267,1,7,0,2.0,1,9.35
160,0.0,0.561941331137872,109.12,0.4170072251502568,10.612789853662232,0.0,0,0,,0.0340401150209154,,,2,,0,162.9293394767149,-16.402586020331537,0.7344508379750161,171.82088019865088,,0,1,0,0,1,0,,,0,4,0,1.0,0,9.57
161,5.987755752794247,0.5381160854431367,109.12,0.5561260413789585,11.426016554134318,0.0,0,0,,0.0384968630884434,,,2,,0,165.2016143341076,-17.979457700539307,0.6970818743668794,164.11785725392284,,0,1,1,0,1,0,,,0,4,0,1.0,1,10.01
163,59.43799856686985,0.7629710454706405,85.15,0.1579735876888409,8.03370398539663,5.0,0,0,,0.0337657477535705,,,0,,0,164.27101758562827,-5.853674621507083,0.4219211645605032,224.09909601516915,,1,1,1,0,1,0,,,1,5,0,0.0,0,10.52
164,99.03395630685482,0.720929534461479,113.204,0.1573100932140587,9.216645801197748,7.0,0,0,,0.0367792549773484,,,0,,0,206.1128050672525,-4.162071158750124,0.4844114202358323,273.44655986815894,,1,1,1,0,1,0,,,1,7,0,0.0,0,10.69
167,94.42861301364556,0.7473224386043336,129.178,0.5207802915700874,10.43224181563531,3.5,0,0,81.64710035882221,0.0378630657663171,4.173119046051276,148.32856443555815,1,99.26138155009872,0,204.5567562264532,-8.686059689810623,0.7131259783054138,240.4660071131035,141.82406504667782,2,1,1,0,1,0,5.788912906295764,100.45184917637282,2,7,0,2.0,0,9.81
169,0.5502486757624657,0.6727389489188741,139.121,0.4375431680403318,11.39678004863242,4.0,0,2,109.59056035856318,0.0277986020944696,1.5479649347741242,115.85350770901913,3,116.9271936142307,2,178.0565271029645,-22.06290228719596,0.7040312378424092,262.3285067316044,122.0217961424634,1,1,0,0,1,0,3.496268864597876,109.73410454596888,1,5,0,2.0,1,7.95
170,7.087847836526724,0.6643017761301275,121.131,0.4162482782973318,10.80946323313761,4.0,0,2,107.47937740910037,0.0370371022487173,1.5497682179765335,116.07898596286806,2,115.69729731598856,2,174.67864333201703,-19.641936925517506,0.6912671068175453,175.22496053889978,121.0188023440664,1,1,1,0,1,0,3.483813662213496,109.58415858310354,1,5,0,2.0,1,8.98
171,120.44459493705732,0.6113314663660019,103.14,0.2842344203271724,9.585372144168955,4.0,0,2,107.25875256608768,0.0417756477533305,1.55101758111121,116.6991841433624,1,115.36810601039116,2,171.9266122599217,-12.578215757927968,0.5933012385085592,208.2157148663437,121.3769523455244,1,1,1,0,1,0,3.491132131559893,109.34982736626564,1,5,0,2.0,0,9.32
172,0.3116353846456643,0.6937144337470391,125.094,0.3931144784664414,10.92947804153692,3.0,0,2,141.51341360736092,0.0292890736260597,1.5048045101765537,120.91530647274044,3,139.37236985590442,2,153.23227811911232,-26.47006803895544,0.6657293836418091,246.43394564272535,141.2977790542227,1,1,0,0,1,0,3.8278431057659112,119.11308495099011,1,4,0,2.0,0,7.18
173,0.0,0.6966368489176735,125.094,0.6092071922587275,11.306940529954163,3.0,0,1,3.016345580287588,0.0277597350290554,1.5059464572175931,123.8874673429704,3,93.8331538643422,2,153.5747982739237,-24.84350121436803,0.5776609625262316,244.06649869527809,95.28558835082065,1,1,0,0,1,0,3.097087320734514,121.6321552541207,1,4,0,2.0,1,6.92
174,5.740005160134484,0.6613436034496092,107.104,0.3865368215825312,10.975461115576554,3.0,0,2,141.65215468820975,0.0401332515445054,1.5042380280337224,120.82060678670052,2,139.37057995973427,2,149.5677858883211,-22.667604542948062,0.693143151378823,155.1631136681871,141.31361023573973,1,1,1,0,1,0,3.8305126441060087,118.98043954958833,1,4,0,2.0,1,7.76
175,4.8336885559027225,0.696740201147752,107.104,0.5287610469932081,11.743144508082866,3.0,0,1,2.379937579813559,0.042360342499652,1.5043181679208195,122.45322721005772,2,92.33075584752068,2,152.1171128516433,-20.44474223331488,0.5694267879198862,164.31001554635722,93.4120142475056,1,1,1,0,1,0,3.050331926363771,120.87979245053675,1,4,0,2.0,1,7.16
176,98.95891168285674,0.5525673479973042,71.123,0.1506573402039017,8.670753469834084,3.0,0,2,,0.041146784637,,,0,,2,145.4890669364949,-5.7060038065389165,0.620640224374572,227.26677027913036,,1,1,1,0,1,0,,,1,4,0,0.0,1,9.44
177,78.17754022945682,0.6787875848355174,71.123,0.1451941639158263,7.931815244875843,3.0,0,1,,0.0354635451364921,,,0,,2,145.82589675251526,-6.524602900950137,0.4922106226204106,213.1942788487086,,1,1,1,0,1,0,,,1,4,0,0.0,1,9.15
180,71.6168242675371,0.6033288127554322,83.134,0.1779193578402943,8.165825257525277,2.5,0,0,,0.0331836255384665,,,0,,1,156.7420204759141,-6.4760250875109975,0.8067131907035925,222.4096664634429,,2,1,1,0,1,0,,,2,5,0,0.0,0,9.41
182,7.543901205894759,0.7058080440371977,119.115,0.4760087543413748,11.165050910195957,2.5,0,0,138.1380559029258,0.0353546938106894,2.7027680905306988,136.90281949666704,2,136.68009915962742,2,164.78207276637036,-21.56448052361081,0.756389007672506,172.17510829049928,147.95453863723804,2,1,0,0,1,0,4.517572879131296,129.9208621781443,2,5,0,2.0,0,7.44
