,RPCS,PBF,mol_weight,dipole_moment,PPSA5,avg_atoms_in_cycle,FPSA3,chirality,sasa,PNSA5,GeomShapeIndex,TASA,f_freedom,f_to_fg,angle_R1X1R2,angle_X2X1R1,angle_X1X2R2,angle_R2X2R1,distance_between_atoms_in_cycle_and_f_group,distance_between_atoms_in_f_group_centers,nHRing,cis/trans,nF,mol_num_cycles,nFRing,identificator,nO,nARing,nC,nFHRing,fold_id,pKa
40,0.2060019412675732,0.7143043331445749,0.30832872516908416,0.1798064781301586,0.7046193791588157,0.5,0.9115210166665471,0.6666666666666666,0.3928468817815993,0.5824582768812998,0.5639997495736189,0.2936873250107377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,2,1,5,0,1,4.79
41,0.1622493165735754,0.36589338116459524,0.30832872516908416,0.16727649854583304,0.7082776281246702,0.5,0.9412850368884764,0.6666666666666666,0.4042938949653887,0.6280055516324945,0.44994801128094175,0.30363420703151034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,2,1,5,0,1,4.83
42,0.15033746970858705,0.9572718265761933,0.8186864605044878,0.7382387548491016,0.8386544580368164,0.41666666666666663,0.6614237589129042,0.3333333333333333,0.5805720134520054,0.14148647055160335,0.508875485558306,0.058460153210415866,0.0,0.6666666666666666,2.0,2.0,4.0,2.0,1.0,1.0,0,0,2,2,0,0,2,2,6,0,0,3.51
43,0.07324652466079318,0.5049105659000115,0.6595240120804798,0.5092907034211442,0.3510238956836901,0.5,0.45892997673408176,1.0,0.6173565718787286,0.6281866417526378,0.45276979460121347,0.40878380646187995,0.0,0.6666666666666666,4.0,4.0,2.0,3.0,4.0,4.0,0,2,2,2,1,1,0,2,6,0,0,8.89
44,0.0691772732907491,0.47446260033847465,0.6595240120804798,0.6484614296293167,0.29184078876216846,0.5,0.4061317320832183,1.0,0.5921875884754901,0.5871922078734598,0.4833804961068777,0.3797857646449776,0.0,0.6666666666666666,3.0,3.0,4.0,3.0,4.0,4.0,0,1,2,2,1,1,0,2,6,0,0,8.95
45,0.0,0.6436680334664486,0.6809626100642306,0.7215616934294988,0.28532113867253217,1.0,0.36916733898477827,0.0,0.7446472865463403,0.6612391552960916,0.3572462700869855,0.4921978164472668,0.0,0.6666666666666666,2.0,1.0,4.0,4.0,4.0,3.0,0,0,2,1,0,1,0,1,6,0,1,9.45
46,1.004684311796438,0.32915854947632117,0.29833255349015275,0.020522576466818876,0.1058122817803061,1.0,0.5063816566596011,0.0,0.6583208595611765,0.9616650533466145,0.27606404654431127,0.7696130121304222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,6,0,1,10.58
47,1.039243878128171,0.49979572613123713,0.2768939555064017,0.027100336709321382,0.1257963953501463,0.5,0.5396245700032392,1.0,0.5544262025642379,0.9507024318528297,0.6795879669777429,0.7630536277948691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,1,0,2,6,0,0,9.79
48,0.895074863157616,0.6679657242293884,0.2768939555064017,0.01200218071753223,0.1012765617807907,0.5,0.4855733017407551,1.0,0.5686086925488438,0.9487170285073468,0.4870489564007561,0.7174075497821274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1,1,0,2,6,0,1,9.77
49,0.0,0.6617300664714207,0.8508337232549238,0.7746161501881812,0.38394548444612975,0.3333333333333333,-0.03618552759819893,0.0,0.6405607569800469,0.6186484515377382,0.6726932375702446,0.8607161084177469,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2,0,3,3,1,2,0,3,6,1,0,6.52
